repeat,hand,decay,archetype,correct,confidence
17,1580,0.995,bluff_heavy,True,0.9918621820629532
17,1580,0.99,bluff_heavy,True,0.9010676760702541
17,1580,0.98,bluff_heavy,True,0.6589863313705993
17,1600,1.0,bluff_heavy,True,1.0
17,1600,0.999,bluff_heavy,True,0.9999999999102996
17,1600,0.995,bluff_heavy,True,0.9980437794692005
17,1600,0.99,bluff_heavy,True,0.9677653646903783
17,1600,0.98,bluff_heavy,True,0.7555024782193157
17,1620,1.0,bluff_heavy,True,1.0
17,1620,0.999,bluff_heavy,True,0.9999999980395795
17,1620,0.995,bluff_heavy,True,0.964619041172998
17,1620,0.99,bluff_heavy,True,0.7027139872553478
17,1620,0.98,bluff_heavy,False,0.6329809493589158
17,1640,1.0,bluff_heavy,True,1.0
17,1640,0.999,bluff_heavy,True,0.9999999974688225
17,1640,0.995,bluff_heavy,True,0.9559778830987252
17,1640,0.99,bluff_heavy,True,0.6895406286067336
17,1640,0.98,bluff_heavy,False,0.6164221726355891
17,1660,1.0,bluff_heavy,True,1.0
17,1660,0.999,bluff_heavy,True,0.9999999965262316
17,1660,0.995,bluff_heavy,True,0.9447888621181372
17,1660,0.99,bluff_heavy,True,0.6781500333235893
17,1660,0.98,bluff_heavy,False,0.6055227997505243
17,1680,1.0,bluff_heavy,True,1.0
17,1680,0.999,bluff_heavy,True,0.9999999948761114
17,1680,0.995,bluff_heavy,True,0.9274419230804579
17,1680,0.99,bluff_heavy,True,0.6579221090882575
17,1680,0.98,bluff_heavy,False,0.6066672007160114
17,1700,1.0,bluff_heavy,True,1.0
17,1700,0.999,bluff_heavy,True,0.9999999853421981
17,1700,0.995,bluff_heavy,True,0.8548013985809201
17,1700,0.99,bluff_heavy,True,0.613603349748774
17,1700,0.98,bluff_heavy,False,0.6183835241350706
17,1720,1.0,bluff_heavy,True,1.0
17,1720,0.999,bluff_heavy,True,0.9999999735784978
17,1720,0.995,bluff_heavy,True,0.8081449829061633
17,1720,0.99,bluff_heavy,False,0.6141326916571008
17,1720,0.98,bluff_heavy,False,0.6270900282693912
17,1740,1.0,bluff_heavy,True,1.0
17,1740,0.999,bluff_heavy,True,0.9999999825425226
17,1740,0.995,bluff_heavy,True,0.8708173160543451
17,1740,0.99,bluff_heavy,True,0.6459770123058641
17,1740,0.98,bluff_heavy,True,0.6140340946950575
17,1760,1.0,bluff_heavy,True,1.0
17,1760,0.999,bluff_heavy,True,0.9999999502410051
17,1760,0.995,bluff_heavy,True,0.7713559884110708
17,1760,0.99,bluff_heavy,False,0.6133505247150453
17,1760,0.98,bluff_heavy,False,0.6116345246290648
17,1780,1.0,bluff_heavy,True,1.0
17,1780,0.999,bluff_heavy,True,0.9999999832801189
17,1780,0.995,bluff_heavy,True,0.9011835136340832
17,1780,0.99,bluff_heavy,True,0.720368408146927
17,1780,0.98,bluff_heavy,True,0.6857192859800122
17,1800,1.0,bluff_heavy,True,1.0
17,1800,0.999,bluff_heavy,True,0.9999998912702893
17,1800,0.995,bluff_heavy,True,0.7098394682083982
17,1800,0.99,bluff_heavy,False,0.6199830011053953
17,1800,0.98,bluff_heavy,False,0.6241274738482407
17,1820,1.0,bluff_heavy,True,1.0
17,1820,0.999,bluff_heavy,True,0.9999998328237815
17,1820,0.995,bluff_heavy,True,0.6829511398976482
17,1820,0.99,bluff_heavy,False,0.6229199994366204
17,1820,0.98,bluff_heavy,False,0.6141787642395022
17,1840,1.0,bluff_heavy,True,1.0
17,1840,0.999,bluff_heavy,True,0.9999994473400983
17,1840,0.995,bluff_heavy,True,0.6135429921824633
17,1840,0.99,bluff_heavy,False,0.6955624500938277
17,1840,0.98,bluff_heavy,False,0.5722098652812075
17,1860,1.0,bluff_heavy,True,1.0
17,1860,0.999,bluff_heavy,True,0.999999926301868
17,1860,0.995,bluff_heavy,True,0.8405276284423818
17,1860,0.99,bluff_heavy,True,0.7006525250222934
17,1860,0.98,bluff_heavy,True,0.684553347112852
17,1880,1.0,bluff_heavy,True,1.0
17,1880,0.999,bluff_heavy,True,0.9999999974701762
17,1880,0.995,bluff_heavy,True,0.9892649554448297
17,1880,0.99,bluff_heavy,True,0.965114522818054
17,1880,0.98,bluff_heavy,True,0.9266608626594421
17,1900,1.0,bluff_heavy,True,1.0
17,1900,0.999,bluff_heavy,True,0.9999999961553547
17,1900,0.995,bluff_heavy,True,0.9828185462772208
17,1900,0.99,bluff_heavy,True,0.9340150005287324
17,1900,0.98,bluff_heavy,True,0.8291468292221784
17,1920,1.0,bluff_heavy,True,1.0
17,1920,0.999,bluff_heavy,True,0.9999999897945642
17,1920,0.995,bluff_heavy,True,0.9574474513862674
17,1920,0.99,bluff_heavy,True,0.8367915499596191
17,1920,0.98,bluff_heavy,True,0.6446029148268507
17,1940,1.0,bluff_heavy,True,1.0
17,1940,0.999,bluff_heavy,True,0.9999999920677055
17,1940,0.995,bluff_heavy,True,0.9659519511706518
17,1940,0.99,bluff_heavy,True,0.860901501321242
17,1940,0.98,bluff_heavy,True,0.6569822389945305
17,1960,1.0,bluff_heavy,True,1.0
17,1960,0.999,bluff_heavy,True,0.9999999792536256
17,1960,0.995,bluff_heavy,True,0.9253996410797894
17,1960,0.99,bluff_heavy,True,0.7453015445440063
17,1960,0.98,bluff_heavy,True,0.614085413125601
17,1980,1.0,bluff_heavy,True,1.0
17,1980,0.999,bluff_heavy,True,0.9999999388816747
17,1980,0.995,bluff_heavy,True,0.8466429281638576
17,1980,0.99,bluff_heavy,True,0.6420132924401702
17,1980,0.98,bluff_heavy,False,0.6092074964617202
17,2000,1.0,bluff_heavy,True,1.0
17,2000,0.999,bluff_heavy,True,0.999999970233061
17,2000,0.995,bluff_heavy,True,0.9130625614751868
17,2000,0.99,bluff_heavy,True,0.7343875641140725
17,2000,0.98,bluff_heavy,True,0.6265291839857788
17,2020,1.0,bluff_heavy,True,1.0
17,2020,0.999,bluff_heavy,True,0.9999999846710701
17,2020,0.995,bluff_heavy,True,0.9503335199114372
17,2020,0.99,bluff_heavy,True,0.821496453764564
17,2020,0.98,bluff_heavy,True,0.7074144590929307
17,2040,1.0,bluff_heavy,True,1.0
17,2040,0.999,bluff_heavy,True,0.9999999747048883
17,2040,0.995,bluff_heavy,True,0.9298084171482897
17,2040,0.99,bluff_heavy,True,0.7741182863554392
17,2040,0.98,bluff_heavy,True,0.665860025779579
17,2060,1.0,bluff_heavy,True,1.0
17,2060,0.999,bluff_heavy,True,0.9999997972287368
17,2060,0.995,bluff_heavy,True,0.7365809730013732
17,2060,0.99,bluff_heavy,False,0.6142635089045789
17,2060,0.98,bluff_heavy,False,0.6236222265169459
17,2080,1.0,bluff_heavy,True,1.0
17,2080,0.999,bluff_heavy,True,0.9999991183237812
17,2080,0.995,bluff_heavy,True,0.6154871197493679
17,2080,0.99,bluff_heavy,False,0.7059375576699208
17,2080,0.98,bluff_heavy,False,0.6552100969049691
17,2100,1.0,bluff_heavy,True,1.0
17,2100,0.999,bluff_heavy,True,0.9999997155742656
17,2100,0.995,bluff_heavy,True,0.7488754814572747
17,2100,0.99,bluff_heavy,True,0.6202971691048726
17,2100,0.98,bluff_heavy,True,0.603948273885787
17,2120,1.0,bluff_heavy,True,1.0
17,2120,0.999,bluff_heavy,True,0.9999998050409475
17,2120,0.995,bluff_heavy,True,0.8151209059895551
17,2120,0.99,bluff_heavy,True,0.6673868574663788
17,2120,0.98,bluff_heavy,True,0.6315565834847106
17,2140,1.0,bluff_heavy,True,1.0
17,2140,0.999,bluff_heavy,True,0.9999999178325494
17,2140,0.995,bluff_heavy,True,0.9069267840049073
17,2140,0.99,bluff_heavy,True,0.7898591214975949
17,2140,0.98,bluff_heavy,True,0.7345759079520295
17,2160,1.0,bluff_heavy,True,1.0
17,2160,0.999,bluff_heavy,True,0.9999998366489083
17,2160,0.995,bluff_heavy,True,0.8555343504625651
17,2160,0.99,bluff_heavy,True,0.7088566096863003
17,2160,0.98,bluff_heavy,True,0.5255609054248078
17,2180,1.0,bluff_heavy,True,1.0
17,2180,0.999,bluff_heavy,True,0.9999999043701778
17,2180,0.995,bluff_heavy,True,0.9094471197786815
17,2180,0.99,bluff_heavy,True,0.7917501973615143
17,2180,0.98,bluff_heavy,True,0.7058699166018881
17,2200,1.0,bluff_heavy,True,1.0
17,2200,0.999,bluff_heavy,True,0.9999999920427134
17,2200,0.995,bluff_heavy,True,0.9884369960791799
17,2200,0.99,bluff_heavy,True,0.9613293531431191
17,2200,0.98,bluff_heavy,True,0.8170972459132069
17,2220,1.0,bluff_heavy,True,1.0
17,2220,0.999,bluff_heavy,True,0.999999993063522
17,2220,0.995,bluff_heavy,True,0.9884335754476647
17,2220,0.99,bluff_heavy,True,0.9498577228963805
17,2220,0.98,bluff_heavy,True,0.6401495210358445
17,2240,1.0,bluff_heavy,True,1.0
17,2240,0.999,bluff_heavy,True,0.9999999945085142
17,2240,0.995,bluff_heavy,True,0.9891366283430951
17,2240,0.99,bluff_heavy,True,0.946648836322681
17,2240,0.98,bluff_heavy,True,0.8231340811546253
17,2260,1.0,bluff_heavy,True,1.0
17,2260,0.999,bluff_heavy,True,0.9999999977914251
17,2260,0.995,bluff_heavy,True,0.9944290084968571
17,2260,0.99,bluff_heavy,True,0.9661505507481183
17,2260,0.98,bluff_heavy,True,0.8731122977242296
17,2280,1.0,bluff_heavy,True,1.0
17,2280,0.999,bluff_heavy,True,0.9999999982325041
17,2280,0.995,bluff_heavy,True,0.9944701487657363
17,2280,0.99,bluff_heavy,True,0.9595523199196235
17,2280,0.98,bluff_heavy,True,0.8281802768577207
17,2300,1.0,bluff_heavy,True,1.0
17,2300,0.999,bluff_heavy,True,0.9999999999019087
17,2300,0.995,bluff_heavy,True,0.9994864756160856
17,2300,0.99,bluff_heavy,True,0.9943529449511542
17,2300,0.98,bluff_heavy,True,0.9553678051320778
17,2320,1.0,bluff_heavy,True,1.0
17,2320,0.999,bluff_heavy,True,0.9999999997307587
17,2320,0.995,bluff_heavy,True,0.998191404506387
17,2320,0.99,bluff_heavy,True,0.9763734825421833
17,2320,0.98,bluff_heavy,True,0.8464561527727437
17,2340,1.0,bluff_heavy,True,1.0
17,2340,0.999,bluff_heavy,True,0.9999999998192362
17,2340,0.995,bluff_heavy,True,0.9983243300954189
17,2340,0.99,bluff_heavy,True,0.9736583297445125
17,2340,0.98,bluff_heavy,True,0.8217737713365962
17,2360,1.0,bluff_heavy,True,1.0
17,2360,0.999,bluff_heavy,True,0.9999999997607554
17,2360,0.995,bluff_heavy,True,0.9972483433240003
17,2360,0.99,bluff_heavy,True,0.9545718378641609
17,2360,0.98,bluff_heavy,True,0.750549068444839
17,2380,1.0,bluff_heavy,True,1.0
17,2380,0.999,bluff_heavy,True,0.9999999991851753
17,2380,0.995,bluff_heavy,True,0.9902062700595339
17,2380,0.99,bluff_heavy,True,0.8658301406069863
17,2380,0.98,bluff_heavy,True,0.624546423544723
17,2400,1.0,bluff_heavy,True,1.0
17,2400,0.999,bluff_heavy,True,0.9999999971397682
17,2400,0.995,bluff_heavy,True,0.968763532037162
17,2400,0.99,bluff_heavy,True,0.7218214739541085
17,2400,0.98,bluff_heavy,False,0.5815509344409548
17,2420,1.0,bluff_heavy,True,1.0
17,2420,0.999,bluff_heavy,True,0.9999999980317356
17,2420,0.995,bluff_heavy,True,0.9765291698264978
17,2420,0.99,bluff_heavy,True,0.7815474762987967
17,2420,0.98,bluff_heavy,True,0.611065320629224
17,2440,1.0,bluff_heavy,True,1.0
17,2440,0.999,bluff_heavy,True,0.9999999981723056
17,2440,0.995,bluff_heavy,True,0.9772360840612601
17,2440,0.99,bluff_heavy,True,0.7989599541830348
17,2440,0.98,bluff_heavy,True,0.6146822970318164
17,2460,1.0,bluff_heavy,True,1.0
17,2460,0.999,bluff_heavy,True,0.9999999970823549
17,2460,0.995,bluff_heavy,True,0.9652717000588421
17,2460,0.99,bluff_heavy,True,0.7487011028554236
17,2460,0.98,bluff_heavy,True,0.6155805651872083
17,2480,1.0,bluff_heavy,True,1.0
17,2480,0.999,bluff_heavy,True,0.9999999967454344
17,2480,0.995,bluff_heavy,True,0.9621119290888097
17,2480,0.99,bluff_heavy,True,0.750500159444017
17,2480,0.98,bluff_heavy,True,0.621838011702343
17,2500,1.0,bluff_heavy,True,1.0
17,2500,0.999,bluff_heavy,True,0.9999999585161992
17,2500,0.995,bluff_heavy,True,0.7725595767249178
17,2500,0.99,bluff_heavy,False,0.6451652459330338
17,2500,0.98,bluff_heavy,False,0.6991915585007334
17,2520,1.0,bluff_heavy,True,1.0
17,2520,0.999,bluff_heavy,True,0.9999999990642905
17,2520,0.995,bluff_heavy,True,0.9887110496492887
17,2520,0.99,bluff_heavy,True,0.9210487992864502
17,2520,0.98,bluff_heavy,True,0.8378465471961479
17,2540,1.0,bluff_heavy,True,1.0
17,2540,0.999,bluff_heavy,True,0.999999998889535
17,2540,0.995,bluff_heavy,True,0.9853417243680143
17,2540,0.99,bluff_heavy,True,0.8929714204357547
17,2540,0.98,bluff_heavy,True,0.7816162658345122
17,2560,1.0,bluff_heavy,True,1.0
17,2560,0.999,bluff_heavy,True,0.9999999994990171
17,2560,0.995,bluff_heavy,True,0.9925123272926288
17,2560,0.99,bluff_heavy,True,0.940736020142195
17,2560,0.98,bluff_heavy,True,0.8581105264480366
17,2580,1.0,bluff_heavy,True,1.0
17,2580,0.999,bluff_heavy,True,0.9999999985500454
17,2580,0.995,bluff_heavy,True,0.9796451515659811
17,2580,0.99,bluff_heavy,True,0.8578222033892893
17,2580,0.98,bluff_heavy,True,0.7109736383160021
17,2600,1.0,bluff_heavy,True,1.0
17,2600,0.999,bluff_heavy,True,0.9999999995797698
17,2600,0.995,bluff_heavy,True,0.9925988893894638
17,2600,0.99,bluff_heavy,True,0.9372785223312247
17,2600,0.98,bluff_heavy,True,0.8213216523295346
17,2620,1.0,bluff_heavy,True,1.0
17,2620,0.999,bluff_heavy,True,0.9999999985999235
17,2620,0.995,bluff_heavy,True,0.9768593944016107
17,2620,0.99,bluff_heavy,True,0.8323757706734503
17,2620,0.98,bluff_heavy,True,0.65975086427028
17,2640,1.0,bluff_heavy,True,1.0
17,2640,0.999,bluff_heavy,True,0.9999999969563278
17,2640,0.995,bluff_heavy,True,0.9555328447384289
17,2640,0.99,bluff_heavy,True,0.7468464624136748
17,2640,0.98,bluff_heavy,True,0.608919563919369
17,2660,1.0,bluff_heavy,True,1.0
17,2660,0.999,bluff_heavy,True,0.999999995843475
17,2660,0.995,bluff_heavy,True,0.9442666779272066
17,2660,0.99,bluff_heavy,True,0.7235312735705273
17,2660,0.98,bluff_heavy,True,0.6155400296538897
17,2680,1.0,bluff_heavy,True,1.0
17,2680,0.999,bluff_heavy,True,0.99999998967963
17,2680,0.995,bluff_heavy,True,0.892108153994043
17,2680,0.99,bluff_heavy,True,0.6402039961974866
17,2680,0.98,bluff_heavy,False,0.6149820121389051
17,2700,1.0,bluff_heavy,True,1.0
17,2700,0.999,bluff_heavy,True,0.9999999978873936
17,2700,0.995,bluff_heavy,True,0.9711038453791255
17,2700,0.99,bluff_heavy,True,0.8422236244819863
17,2700,0.98,bluff_heavy,True,0.7132015758488586
17,2720,1.0,bluff_heavy,True,1.0
17,2720,0.999,bluff_heavy,True,0.9999999970797856
17,2720,0.995,bluff_heavy,True,0.962188031842912
17,2720,0.99,bluff_heavy,True,0.8080293228139447
17,2720,0.98,bluff_heavy,True,0.6840968630018547
17,2740,1.0,bluff_heavy,True,1.0
17,2740,0.999,bluff_heavy,True,0.9999999984311924
17,2740,0.995,bluff_heavy,True,0.9770919236822373
17,2740,0.99,bluff_heavy,True,0.8670420154398591
17,2740,0.98,bluff_heavy,True,0.6956756948674174
17,2760,1.0,bluff_heavy,True,1.0
17,2760,0.999,bluff_heavy,True,0.9999999990706383
17,2760,0.995,bluff_heavy,True,0.984923798135566
17,2760,0.99,bluff_heavy,True,0.9037656550535381
17,2760,0.98,bluff_heavy,True,0.7810318394720266
17,2780,1.0,bluff_heavy,True,1.0
17,2780,0.999,bluff_heavy,True,0.9999999994385835
17,2780,0.995,bluff_heavy,True,0.9894572431497178
17,2780,0.99,bluff_heavy,True,0.9237169494738003
17,2780,0.98,bluff_heavy,True,0.7757722715265023
17,2800,1.0,bluff_heavy,True,1.0
17,2800,0.999,bluff_heavy,True,0.9999999998856152
17,2800,0.995,bluff_heavy,True,0.9971181822110681
17,2800,0.99,bluff_heavy,True,0.9718481141057798
17,2800,0.98,bluff_heavy,True,0.7821809330528889
17,2820,1.0,bluff_heavy,True,1.0
17,2820,0.999,bluff_heavy,True,0.9999999997917102
17,2820,0.995,bluff_heavy,True,0.9940703368199925
17,2820,0.99,bluff_heavy,True,0.9411161875939709
17,2820,0.98,bluff_heavy,True,0.7790901004002213
17,2840,1.0,bluff_heavy,True,1.0
17,2840,0.999,bluff_heavy,True,0.9999999998617707
17,2840,0.995,bluff_heavy,True,0.9954292794577607
17,2840,0.99,bluff_heavy,True,0.9507009105000251
17,2840,0.98,bluff_heavy,True,0.7916461835909552
17,2860,1.0,bluff_heavy,True,1.0
17,2860,0.999,bluff_heavy,True,0.9999999999562719
17,2860,0.995,bluff_heavy,True,0.998024199314393
17,2860,0.99,bluff_heavy,True,0.9731395770353719
17,2860,0.98,bluff_heavy,True,0.8449509022996646
17,2880,1.0,bluff_heavy,True,1.0
17,2880,0.999,bluff_heavy,True,0.9999999999369992
17,2880,0.995,bluff_heavy,True,0.9966699327715929
17,2880,0.99,bluff_heavy,True,0.9528897293386837
17,2880,0.98,bluff_heavy,True,0.7801499707112632
17,2900,1.0,bluff_heavy,True,1.0
17,2900,0.999,bluff_heavy,True,0.9999999997791266
17,2900,0.995,bluff_heavy,True,0.9886583254642421
17,2900,0.99,bluff_heavy,True,0.8674787635481985
17,2900,0.98,bluff_heavy,True,0.6389788433530916
17,2920,1.0,bluff_heavy,True,1.0
17,2920,0.999,bluff_heavy,True,0.999999999450077
17,2920,0.995,bluff_heavy,True,0.9736228957329753
17,2920,0.99,bluff_heavy,True,0.7655237157794486
17,2920,0.98,bluff_heavy,True,0.6058291349510043
17,2940,1.0,bluff_heavy,True,1.0
17,2940,0.999,bluff_heavy,True,0.9999999989636978
17,2940,0.995,bluff_heavy,True,0.9568573979741902
17,2940,0.99,bluff_heavy,True,0.712440372619159
17,2940,0.98,bluff_heavy,True,0.6101548989375044
17,2960,1.0,bluff_heavy,True,1.0
17,2960,0.999,bluff_heavy,True,0.9999999996894171
17,2960,0.995,bluff_heavy,True,0.9852944308432572
17,2960,0.99,bluff_heavy,True,0.8757508417372915
17,2960,0.98,bluff_heavy,True,0.7406582208862127
17,2980,1.0,bluff_heavy,True,1.0
17,2980,0.999,bluff_heavy,True,0.9999999999716694
17,2980,0.995,bluff_heavy,True,0.9981393278228337
17,2980,0.99,bluff_heavy,True,0.9770109512802758
17,2980,0.98,bluff_heavy,True,0.7997510576148796
17,3000,1.0,bluff_heavy,True,1.0
17,3000,0.999,bluff_heavy,True,0.9999999999947385
17,3000,0.995,bluff_heavy,True,0.999475243726197
17,3000,0.99,bluff_heavy,True,0.9709954987902331
17,3000,0.98,bluff_heavy,True,0.6233933415054678
18,20,1.0,bluff_heavy,True,0.4015424817060559
18,20,0.999,bluff_heavy,True,0.39708160590220143
18,20,0.995,bluff_heavy,True,0.37995729669603073
18,20,0.99,bluff_heavy,True,0.3599662802363063
18,20,0.98,bluff_heavy,True,0.3234051257515834
18,40,1.0,bluff_heavy,True,0.6238232998260398
18,40,0.999,bluff_heavy,True,0.6151781361647715
18,40,0.995,bluff_heavy,True,0.581022637064462
18,40,0.99,bluff_heavy,True,0.538266615590472
18,40,0.98,bluff_heavy,True,0.4480130599496207
18,60,1.0,bluff_heavy,True,0.8970688708405969
18,60,0.999,bluff_heavy,True,0.8907726804763819
18,60,0.995,bluff_heavy,True,0.864385619894211
18,60,0.99,bluff_heavy,True,0.8286829446563311
18,60,0.98,bluff_heavy,True,0.7489178193762465
18,80,1.0,bluff_heavy,True,0.8994255678391474
18,80,0.999,bluff_heavy,True,0.8889111308040278
18,80,0.995,bluff_heavy,True,0.8441548335338425
18,80,0.99,bluff_heavy,True,0.7852321143168673
18,80,0.98,bluff_heavy,True,0.670660251164194
18,100,1.0,bluff_heavy,True,0.958036961871274
18,100,0.999,bluff_heavy,True,0.9499926397164037
18,100,0.995,bluff_heavy,True,0.9101054849963314
18,100,0.99,bluff_heavy,True,0.8463722610986801
18,100,0.98,bluff_heavy,True,0.7040552637678253
18,120,1.0,bluff_heavy,True,0.9694016508954691
18,120,0.999,bluff_heavy,True,0.9604052323533272
18,120,0.995,bluff_heavy,True,0.9069113161989645
18,120,0.99,bluff_heavy,True,0.8002589954376795
18,120,0.98,bluff_heavy,True,0.5626007530680606
18,140,1.0,bluff_heavy,True,0.966980278645705
18,140,0.999,bluff_heavy,True,0.9547972536478171
18,140,0.995,bluff_heavy,True,0.8849139202018584
18,140,0.99,bluff_heavy,True,0.7783266070488191
18,140,0.98,bluff_heavy,True,0.6368689898695401
18,160,1.0,bluff_heavy,True,0.9900207809728554
18,160,0.999,bluff_heavy,True,0.9846785395518021
18,160,0.995,bluff_heavy,True,0.9455248534254741
18,160,0.99,bluff_heavy,True,0.8652474250279805
18,160,0.98,bluff_heavy,True,0.7152050982153249
18,180,1.0,bluff_heavy,True,0.9917092221207038
18,180,0.999,bluff_heavy,True,0.9858832651289655
18,180,0.995,bluff_heavy,True,0.9360186345420769
18,180,0.99,bluff_heavy,True,0.8290660110205408
18,180,0.98,bluff_heavy,True,0.6685083020098774
18,200,1.0,bluff_heavy,True,0.9946345657676247
18,200,0.999,bluff_heavy,True,0.9898670716672137
18,200,0.995,bluff_heavy,True,0.9424017500295135
18,200,0.99,bluff_heavy,True,0.8349659487802503
18,200,0.98,bluff_heavy,True,0.6803316932939534
18,220,1.0,bluff_heavy,True,0.9826502699542057
18,220,0.999,bluff_heavy,True,0.9651848401258211
18,220,0.995,bluff_heavy,True,0.811339099135123
18,220,0.99,bluff_heavy,True,0.6396704983397643
18,220,0.98,bluff_heavy,False,0.5355132527780915
18,240,1.0,bluff_heavy,True,0.9130259449190748
18,240,0.999,bluff_heavy,True,0.8361467734315225
18,240,0.995,bluff_heavy,False,0.6131796858746978
18,240,0.99,bluff_heavy,False,0.716189158309962
18,240,0.98,bluff_heavy,False,0.7034868300261852
18,260,1.0,bluff_heavy,True,0.8626800558997202
18,260,0.999,bluff_heavy,True,0.7563991149804384
18,260,0.995,bluff_heavy,False,0.640140626425362
18,260,0.99,bluff_heavy,False,0.7582238189530249
18,260,0.98,bluff_heavy,False,0.6885625508203108
18,280,1.0,bluff_heavy,True,0.8281409801832543
18,280,0.999,bluff_heavy,True,0.7097001072106484
18,280,0.995,bluff_heavy,False,0.6647337108643324
18,280,0.99,bluff_heavy,False,0.7581640870519599
18,280,0.98,bluff_heavy,False,0.6851175438644745
18,300,1.0,bluff_heavy,True,0.9713711203017434
18,300,0.999,bluff_heavy,True,0.9349799193285463
18,300,0.995,bluff_heavy,True,0.7348826037168084
18,300,0.99,bluff_heavy,True,0.6574313333018998
18,300,0.98,bluff_heavy,True,0.6020960639847367
18,320,1.0,bluff_heavy,True,0.935524640819769
18,320,0.999,bluff_heavy,True,0.8578218851644024
18,320,0.995,bluff_heavy,True,0.6227618457265344
18,320,0.99,bluff_heavy,False,0.6177869544498118
18,320,0.98,bluff_heavy,False,0.5956897869120974
18,340,1.0,bluff_heavy,True,0.977225559399967
18,340,0.999,bluff_heavy,True,0.9426598804321122
18,340,0.995,bluff_heavy,True,0.7525871039901781
18,340,0.99,bluff_heavy,True,0.6847728312557048
18,340,0.98,bluff_heavy,True,0.6570367101673351
18,360,1.0,bluff_heavy,True,0.9645873055826377
18,360,0.999,bluff_heavy,True,0.9088700695624483
18,360,0.995,bluff_heavy,True,0.6699884033287492
18,360,0.99,bluff_heavy,True,0.6223108919386537
18,360,0.98,bluff_heavy,True,0.6078344889182219
18,380,1.0,bluff_heavy,True,0.961933708446133
18,380,0.999,bluff_heavy,True,0.8983801881411386
18,380,0.995,bluff_heavy,True,0.6532355920340336
18,380,0.99,bluff_heavy,True,0.617063703828266
18,380,0.98,bluff_heavy,True,0.6030746112852978
18,400,1.0,bluff_heavy,True,0.9647500589339698
18,400,0.999,bluff_heavy,True,0.9010731124537317
18,400,0.995,bluff_heavy,True,0.6563347544774472
18,400,0.99,bluff_heavy,True,0.6197778545462669
18,400,0.98,bluff_heavy,True,0.5848651459970627
18,420,1.0,bluff_heavy,True,0.9688407424195546
18,420,0.999,bluff_heavy,True,0.9073776946086486
18,420,0.995,bluff_heavy,True,0.6637230321007888
18,420,0.99,bluff_heavy,True,0.6244326593553176
18,420,0.98,bluff_heavy,True,0.6136171077824673
18,440,1.0,bluff_heavy,True,0.9701894052582208
18,440,0.999,bluff_heavy,True,0.9066962893438492
18,440,0.995,bluff_heavy,True,0.6600274592536886
18,440,0.99,bluff_heavy,True,0.6227649102954429
18,440,0.98,bluff_heavy,True,0.6036448162867758
18,460,1.0,bluff_heavy,True,0.9861982767187402
18,460,0.999,bluff_heavy,True,0.9510282119023777
18,460,0.995,bluff_heavy,True,0.7512252150369414
18,460,0.99,bluff_heavy,True,0.6860540649406204
18,460,0.98,bluff_heavy,True,0.6531242720816219
18,480,1.0,bluff_heavy,True,0.9783843175282164
18,480,0.999,bluff_heavy,True,0.9219762055320152
18,480,0.995,bluff_heavy,True,0.6733071922089868
18,480,0.99,bluff_heavy,True,0.6267763047736372
18,480,0.98,bluff_heavy,True,0.6053593342623264
18,500,1.0,bluff_heavy,True,0.9743411148152372
18,500,0.999,bluff_heavy,True,0.9044490171651349
18,500,0.995,bluff_heavy,True,0.6439756126358325
18,500,0.99,bluff_heavy,True,0.6149546336907101
18,500,0.98,bluff_heavy,False,0.6021540732427156
18,520,1.0,bluff_heavy,True,0.983602508755401
18,520,0.999,bluff_heavy,True,0.9329781569836557
18,520,0.995,bluff_heavy,True,0.6930549072981
18,520,0.99,bluff_heavy,True,0.6427169965882056
18,520,0.98,bluff_heavy,True,0.6092761347711521
18,540,1.0,bluff_heavy,True,0.991982839493956
18,540,0.999,bluff_heavy,True,0.9626809654742291
18,540,0.995,bluff_heavy,True,0.7696022252718191
18,540,0.99,bluff_heavy,True,0.6955951080221047
18,540,0.98,bluff_heavy,True,0.6298086999931247
18,560,1.0,bluff_heavy,True,0.9831630571200624
18,560,0.999,bluff_heavy,True,0.9218599138196419
18,560,0.995,bluff_heavy,True,0.6527935042886632
18,560,0.99,bluff_heavy,True,0.615363480465166
18,560,0.98,bluff_heavy,False,0.6029680452990661
18,580,1.0,bluff_heavy,True,0.9901890662893169
18,580,0.999,bluff_heavy,True,0.9490089980898035
18,580,0.995,bluff_heavy,True,0.7080685895934457
18,580,0.99,bluff_heavy,True,0.6423609180704705
18,580,0.98,bluff_heavy,True,0.6043861989731067
18,600,1.0,bluff_heavy,True,0.9940109878382377
18,600,0.999,bluff_heavy,True,0.9657334231273339
18,600,0.995,bluff_heavy,True,0.7669173980005598
18,600,0.99,bluff_heavy,True,0.6934673311795719
18,600,0.98,bluff_heavy,True,0.6340704511817876
18,620,1.0,bluff_heavy,True,0.9994828385095093
18,620,0.999,bluff_heavy,True,0.996327681317988
18,620,0.995,bluff_heavy,True,0.9559336347109418
18,620,0.99,bluff_heavy,True,0.9169250085252771
18,620,0.98,bluff_heavy,True,0.782102575822785
18,640,1.0,bluff_heavy,True,0.9997800223314974
18,640,0.999,bluff_heavy,True,0.998173832934197
18,640,0.995,bluff_heavy,True,0.9705302220371979
18,640,0.99,bluff_heavy,True,0.9312908064134883
18,640,0.98,bluff_heavy,True,0.8345410145241888
18,660,1.0,bluff_heavy,True,0.9994623944066802
